name,sku,description,image_url,product_url,category
"Tagliasiepi lama 65cm XR Flexvolt 54V, motore BRUSHLESS, lame a doppia azione da 65cm, passo lama 31mm. 1 batteria Flex Volt 9Ah, caricabatterie",dcmht573x1-qw,"Tagliasiepi lama 65cm XR Flexvolt 54V, motore BRUSHLESS, lame a doppia azione da 65cm, passo lama 31mm. 1 batteria Flex Volt 9Ah, caricabatterie

Potente e professionale, il tagliasiepi a batteria DEWALT 54V è dotato di lame tagliate al laser con una distanza tra le lame di 31 mm che consente tagli più fluidi con una qualità di taglio professionale di volta in volta. Dotato di motore DC brushless di ultima generazione per un'eccellente autonomia, struttura estremamente resistente e 2 interruttori per un avviamento sicuro. Oscilla a 3.400 colpi al minuto. Compatibile con tutte le batterie XR FLEXVOLT da 54 V.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMHT573X1-QW/DCMHT573X1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmht573x1-qw/tagliasiepi-lama-65cm-xr-flexvolt-54v-motore-brushless-lame-doppia-azione-da-65cm-passo-lama-31mm-1-batteria-flex-volt-9ah-caricabatterie?tid=573036,N/A
Soffiatore Brushless 18V XR - Unità senza batteria e caricabatterie,dcmbl562n-xj,"Soffiatore Brushless 18V XR - Unità senza batteria e caricabatterie

Una macchina perfetta per pulire in maniera efficace ampie aree di lavoro. Il soffiatore assiale Brushless 18V DEWALT con la sua velocità di soffiaggio di 145 km/h è ideale per tenere in ordine con poco sforzo cantieri, piazzali, giardini e qualsiasi altro spazio più o meno ampio dove il professionista si trova a lavorare.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMBL562N-XJ/DCMBL562N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmbl562n-xj/soffiatore-brushless-18v-xr-unita-senza-batteria-e-caricabatterie?tid=573036,N/A
Soffiatore Assiale Brushless 18V XR - 1 Batteria 18V 5.0Ah,dcmbl562p1-qw,"Soffiatore Assiale Brushless 18V XR - 1 Batteria 18V 5.0Ah

Il soffiatore DEWALT perfetto per pulire in maniera efficace ampie aree di lavoro. Il nuovo soffiatore assiale Brushless 18V DEWALT grazie all’innovativo concentratore Aerospike concentra il flusso d’aria fino a fargli raggiungere una velocità di 200km/h. La sua potenza è ideale per tenere in ordine con poco sforzo cantieri, piazzali, giardini e qualsiasi altro spazio più o meno ampio dove il professionista si trova a lavorare.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMBL562P1-QW/DCMBL562P1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmbl562p1-qw/soffiatore-assiale-brushless-18v-xr-1-batteria-18v-50ah?tid=573036,N/A
Olio per elettrosega,dt20662-qz,"Olio per elettrosega

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20662-QZ/DT20662_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20662-qz/olio-elettrosega?tid=573036,N/A
DEWALT kIt barra in catena per elettrosega 46 cm,dt20661-qz,"DEWALT kIt barra in catena per elettrosega 46 cm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20661-QZ/DT20661_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20661-qz/dewalt-kit-barra-catena-elettrosega-46-cm?tid=573036,N/A
Rocchetto di Ricambio,dt20656-qz,"Rocchetto di Ricambio

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20656-QZ/DT20656_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20656-qz/rocchetto-di-ricambio?tid=573036,N/A
Lama ricambio per rasaerba 48cm,dt20671-qz,"Lama ricambio per rasaerba 48cm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20671-QZ/DT20671_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20671-qz/lama-ricambio-rasaerba-48cm?tid=573036,N/A
Lama di ricambio per decespugliatore 25.5cm,dt20654-qz,"Lama di ricambio per decespugliatore 25.5cm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20654-QZ/DT20654_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20654-qz/lama-di-ricambio-decespugliatore-255cm?tid=573036,N/A
Lama di ricambio per decespugliatore 23cm,dt20655-qz,"Lama di ricambio per decespugliatore 23cm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20655-QZ/DT20655_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20655-qz/lama-di-ricambio-decespugliatore-23cm?tid=573036,N/A
Barra e catena per elettrosega 40cm,dt20660-qz,"Barra e catena per elettrosega 40cm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20660-QZ/DT20660_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20660-qz/barra-e-catena-elettrosega-40cm?tid=573036,N/A
Catena cromata 30cm,dt20676-qz,"Catena cromata 30cm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20676-QZ/DT20676_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20676-qz/catena-cromata-30cm?tid=573036,N/A
Catena cromata 46cm,dt20664-qz,"Catena cromata 46cm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20664-QZ/DT20664_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20664-qz/catena-cromata-46cm?tid=573036,N/A
Lubrificante per lama tagliasiepi,dt20666-qz,"Lubrificante per lama tagliasiepi

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20666-QZ/DT20666_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20666-qz/lubrificante-lama-tagliasiepi?tid=573036,N/A
Lama di ricambio per decespugliatore 25cm,dt20653-qz,"Lama di ricambio per decespugliatore 25cm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20653-QZ/DT20653_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20653-qz/lama-di-ricambio-decespugliatore-25cm?tid=573036,N/A
Kit barra e catena cromata 30cm,dt20665-qz,"Kit barra e catena cromata 30cm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20665-QZ/DT20665_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20665-qz/kit-barra-e-catena-cromata-30cm?tid=573036,N/A
Filo di ricambio per tagliabordi 2.5mm x 68.6m,dt20652-qz,"Filo di ricambio per tagliabordi 2.5mm x 68.6m

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20652-QZ/DT20652_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20652-qz/filo-di-ricambio-tagliabordi-25mm-x-686m?tid=573036,N/A
Tagliasiepi XR 18V - 5.0Ah,dcmht563p1-qw,"Tagliasiepi XR 18V - 5.0Ah

Il tagliasiepi a batteria professionale più leggero sul mercato con soli 2,9 kg di peso. Tagliasiepi compatto e performante, garantisce fino a 75 minuti di autonomia. Con una lunghezza della lama di 55 cm e una capacità di taglio di 25 mm, questo robusto tagliasiepi può regolare il più duro degli arbusti, fitte siepi e sottoboschi. Il tutto senza sforzo e senza inceppamenti.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMHT563P1-QW/DCMHT563P1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmht563p1-qw/tagliasiepi-xr-18v-50ah?tid=573036,N/A
Tagliasiepi 18V XR 55cm - Unità senza batteria e senza caricabatteria,dcmht563n-xj,"Tagliasiepi 18V XR 55cm - Unità senza batteria e senza caricabatteria

Il tagliasiepi a batteria professionale più leggero sul mercato con soli 2,9 kg di peso. Tagliasiepi compatto e performante, garantisce fino a 75 minuti di autonomia. Con una lunghezza della lama di 55 cm e una capacità di taglio di 25 mm, questo robusto tagliasiepi può regolare il più duro degli arbusti, fitte siepi e sottoboschi. Il tutto senza sforzo e senza inceppamenti.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMHT563N-XJ/DCMHT563N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmht563n-xj/tagliasiepi-18v-xr-55cm-unita-senza-batteria-e-senza-caricabatteria?tid=573036,N/A
Tagliasiepi su asta di prolunga XR 18V - 5.0Ah,dcmph566p1-qw,"Tagliasiepi su asta di prolunga XR 18V - 5.0Ah

Permette di raggiungere un’altezza massima di 3.35mt e grazie all’innovativa testa pivotante regolabile in 7 posizioni, combinata ad una velocità di 2800 corse al minuto garantisce al professionista un pieno controllo dell’utensile qualsiasi sia l’altezza, la forma e la densità della siepe. Eccezionale autonomia fino a 75 minuti. Con una lunghezza della lama di 55 cm e un’impressionante capacità di taglio di 25mm questo robusto utensile fornisce prestazioni di taglio costantemente affidabili.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMPH566P1-QW/DCMPH566P1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmph566p1-qw/tagliasiepi-su-asta-di-prolunga-xr-18v-50ah?tid=573036,N/A
Tagliabordi 18V XR - Unità senza batteria e caricabatterie,dcmst561n-xj,"Tagliabordi 18V XR - Unità senza batteria e caricabatterie

Il DCMST561 è alimentato da un motore brushless DEWALT ad altissime prestazioni che garantisce fino a 40 minuti di autonomia con una sola batteria 18V 5.0Ah. Un robusto sistema a cerniera brevettato permette di piegare il tagliabordi e renderne agevole il trasporto e lo stoccaggio grazie alle dimensioni compatte. Progettato per affrontare le situazioni più impegnative, il doppio filo di Nylon DEWALT con un’ampiezza di taglio di 360 mm e uno spessore di 2mm assicura la massima precisione e facilità di taglio. La sostituzione del filo è semplificata dall’intelligente sistema QUICKFEED. Con una pressione del rocchetto a terra si ottiene la giusta lunghezza del filo per un taglio sempre regolare ed efficiente.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMST561N-XJ/DCMST561N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmst561n-xj/tagliabordi-18v-xr-unita-senza-batteria-e-caricabatterie?tid=573036,N/A
Tagliabordi XR 18V - 5.0Ah,dcmst561p1-qw,"Tagliabordi XR 18V - 5.0Ah

Il DCMST561 è alimentato da un motore brushless DEWALT ad altissime prestazioni che garantisce fino a 40 minuti di autonomia con una sola batteria 18V 5.0Ah. Un robusto sistema a cerniera brevettato permette di piegare il tagliabordi e renderne agevole il trasporto e lo stoccaggio grazie alle dimensioni compatte. Progettato per affrontare le situazioni più impegnative, il doppio filo di Nylon DEWALT con un’ampiezza di taglio di 360 mm e uno spessore di 2mm assicura la massima precisione e facilità di taglio. La sostituzione del filo è semplificata dall’intelligente sistema QUICKFEED. Con una pressione del rocchetto a terra si ottiene la giusta lunghezza del filo per un taglio sempre regolare ed efficiente.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMST561P1-QW/DCMST561P1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmst561p1-qw/tagliabordi-xr-18v-50ah?tid=573036,N/A
DECESPUGLIATORE 54V XR FLEXVOLT,dcm571x1-qw,"DECESPUGLIATORE 54V XR FLEXVOLT

Tutta la potenza di una macchina a scoppio senza l'inconveniente di dover trasportare il carburante o fare la miscela. Il tagliabordi / decespugliatore DCM571 ha un'ampiezza di taglio di 38 cm, può montare il filo o la lama, che rendono la macchina perfetta per semplici lavori di taglio dell'erba o per lavori di pulizia pesanti.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCM571X1-QW/DCM571X1-QW_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcm571x1-qw/decespugliatore-54v-xr-flexvolt?tid=573036,N/A
Rasaerba Brushless XR 18Vx2 - 2 Batterie x 5Ah,dcmw564p2-qw,"Rasaerba Brushless XR 18Vx2 - 2 Batterie x 5Ah

Questo potente rasaerba BRUSHLESS è dotato di un motore senza spazzole per garantire la massima efficienza energetica e un’importante autonomia. È dotato di un’impugnatura dal design ergonomico, 5 altezze di taglio e maniglie per un comodo trasporto dell’utensile nelle aree di lavoro o di stoccaggio. La macchina è dotata di un telaio in metallo robusto e durevole che garantisce costante stabilità e precisione di taglio. Ha un'ampiezza di taglio di 48cm ed utilizza due batterie 18V XR 5Ah in contemporanea per tagliare aree fino a 750m2. La sua interfaccia elettronica consente di tenere monitorato il livello di carica delle batterie. Per una naturale fertilizzazione del prato, il rasaerba può essere utilizzato nella funzione mulching. In alternativa dispone del capiente cesto di raccolta di 55 litri in tessuto retato per un prato senza residui.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMW564P2-QW/DCMW564P2_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmw564p2-qw/rasaerba-brushless-xr-18vx2-2-batterie-x-5ah?tid=573036,N/A
"Barra ricambio per elettrosega con impugnatura superiore barra 30 cm 0.325""LP compatibile con DCMCST635",dzo6430-qz,"Barra ricambio per elettrosega con impugnatura superiore barra 30 cm 0.325""LP compatibile con DCMCST635

",https://bynder.sbdinc.com/m/1618fe9c181efaa9/Web_Large-DW_dewalt-product-fallbackat3x_LBL1.jpg,https://www.dewalt.it/prodotto/dzo6430-qz/barra-ricambio-elettrosega-con-impugnatura-superiore-barra-30-cm-0325lp-compatibile-con-dcmcst635?tid=573036,N/A
"Barra ricambio per elettrosega con impugnatura superiore barra 40 cm 0.325""LP compatibile con DCMCST635",dzo6440-qz,"Barra ricambio per elettrosega con impugnatura superiore barra 40 cm 0.325""LP compatibile con DCMCST635

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DZO6440-QZ/DZO6440_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dzo6440-qz/barra-ricambio-elettrosega-con-impugnatura-superiore-barra-40-cm-0325lp-compatibile-con-dcmcst635?tid=573036,N/A
"Elettrosega a catena con impugnatura superiore barra 35cm XR Flexvolt 54V, motore BRUSHLESS, Potenza pari a 2.4 HP, Velocità catena 23 m/s. 1 batteria Flex Volt 9Ah, caricabatterie, chiave di servizio, copribarra.",dcmcst635x1-qw,"Elettrosega a catena con impugnatura superiore barra 35cm XR Flexvolt 54V, motore BRUSHLESS, Potenza pari a 2.4 HP, Velocità catena 23 m/s. 1 batteria Flex Volt 9Ah, caricabatterie, chiave di servizio, copribarra.

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMCST635X1-QW/DCMCST635X1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmcst635x1-qw/elettrosega-catena-con-impugnatura-superiore-barra-35cm-xr-flexvolt-54v-motore-brushless-potenza-pari-24-hp-velocita-catena-23-ms-1-batteria-flex-volt-9ah-caricabatterie-chiave-di-servizio-copribarra?tid=573036,N/A
"Catena ricambio per elettrosega con impugnatura superiore barra 40 cm 0.325""LP compatibile con DCMCST635",dzo6540-qz,"Catena ricambio per elettrosega con impugnatura superiore barra 40 cm 0.325""LP compatibile con DCMCST635

",https://bynder.sbdinc.com/m/1618fe9c181efaa9/Web_Large-DW_dewalt-product-fallbackat3x_LBL1.jpg,https://www.dewalt.it/prodotto/dzo6540-qz/catena-ricambio-elettrosega-con-impugnatura-superiore-barra-40-cm-0325lp-compatibile-con-dcmcst635?tid=573036,N/A
Lame di ricambio per rasaerba a spinta e semoventi 53cm compatibile con DCMWSP156 DCMWP134 DCMWSP550 DCMWP500,dt20902-qz,"Lame di ricambio per rasaerba a spinta e semoventi 53cm compatibile con DCMWSP156 DCMWP134 DCMWSP550 DCMWP500

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20902-QZ/DT20902_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20902-qz/lame-di-ricambio-rasaerba-spinta-e-semoventi-53cm-compatibile-con-dcmwsp156-dcmwp134-dcmwsp550-dcmwp500?tid=573036,N/A
"Barra ricambio per elettrosega con impugnatura superiore barra 35 cm 0.325""LP compatibile con DCMCST635",dt20691-qz,"Barra ricambio per elettrosega con impugnatura superiore barra 35 cm 0.325""LP compatibile con DCMCST635

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20691-QZ/DT20691_2.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20691-qz/barra-ricambio-elettrosega-con-impugnatura-superiore-barra-35-cm-0325lp-compatibile-con-dcmcst635?tid=573036,N/A
"Elettrosega a catena per potatura 20 cm XR 18V motore BRUSHLESS, lunghezza barra 20 cm, senza batteria e caricabatteria.",dcmps520n-xj,"Elettrosega a catena per potatura 20 cm XR 18V motore BRUSHLESS, lunghezza barra 20 cm, senza batteria e caricabatteria.

Leggera e compatta, la motosega da potatura a batteria XR da 18 V è dotata di un motore brushless ad alta efficienza progettato per massimizzare l'autonomia e la durata del motore con un massimo di 70 tagli per carica.* Con un peso di soli 2,08 kg (solo utensile), la motosega da potatura è più leggera del 61%* * e 3 volte più compatto,** progettato per ridurre l'affaticamento durante il taglio, la rifinitura e la potatura. Usalo per tagliare i rami degli alberi abbattuti, tagliare fasci di legno o rami e gestire i cespugli spessi o le esigenze di potatura quotidiana. Il design compatto consente un facile accesso agli spazi ristretti. La protezione della punta integrata è progettata per fornire stabilità durante i tagli e la chiave integrata per un tensionamento facile e veloce. Parte del sistema di batterie XR da 18 V.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMPS520N-XJ/DCMPS520N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmps520n-xj/elettrosega-catena-potatura-20-cm-xr-18v-motore-brushless-lunghezza-barra-20-cm-senza-batteria-e-caricabatteria?tid=573036,N/A
"Catena ricambio per elettrosega con impugnatura superiore barra 30 cm 0.325""LP compatibile con DCMCST635",dzo6530-qz,"Catena ricambio per elettrosega con impugnatura superiore barra 30 cm 0.325""LP compatibile con DCMCST635

",https://bynder.sbdinc.com/m/1618fe9c181efaa9/Web_Large-DW_dewalt-product-fallbackat3x_LBL1.jpg,https://www.dewalt.it/prodotto/dzo6530-qz/catena-ricambio-elettrosega-con-impugnatura-superiore-barra-30-cm-0325lp-compatibile-con-dcmcst635?tid=573036,N/A
"Catena ricambio per elettrosega con impugnatura superiore barra 35 cm 0.325""LP compatibile con DCMCST635",dt20692-qz,"Catena ricambio per elettrosega con impugnatura superiore barra 35 cm 0.325""LP compatibile con DCMCST635

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20692-QZ/DT20692_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20692-qz/catena-ricambio-elettrosega-con-impugnatura-superiore-barra-35-cm-0325lp-compatibile-con-dcmcst635?tid=573036,N/A
"Soffiatore assiale XR Flexvolt 54V, motore BRUSHLESS, Modalità TURBIO, Portata massima 21.5 m3/min, Velocità 280km/h. 1 batteria Flex Volt 9Ah, caricabatterie, 2 tubi",dcmbl777x1-qw,"Soffiatore assiale XR Flexvolt 54V, motore BRUSHLESS, Modalità TURBIO, Portata massima 21.5 m3/min, Velocità 280km/h. 1 batteria Flex Volt 9Ah, caricabatterie, 2 tubi

Il soffiatore assiale DEWALT 54V XR FLEXVOLT esegue il tuo lavoro con un volume d'aria fino a 21,5 m³/min e 258 KPH. Ideale per paesaggisti, giardinieri e giardinieri professionisti, è stato progettato con caratteristiche per rendere il lavoro più semplice ed efficiente. Questo soffiatore assiale portatile senza fili è dotato di un motore brushless altamente efficiente che consente un funzionamento silenzioso e un eccellente rapporto peso/potenza con un grilletto a velocità variabile e un blocco della velocità per controllare l'uscita del soffiatore. Il suo design ben bilanciato e i controlli ottimizzati lo rendono facile da usare per utenti destrimani e mancini. Questo kit viene fornito anche con una batteria XR FLEXVOLT da 18 V/54 V che può alimentare sia la tua gamma di strumenti e attrezzature XR da 54 V sia i tuoi strumenti da 18 V e può essere caricata con i caricabatterie da 18 V.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMBL777X1-QW/DCMBL777X1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmbl777x1-qw/soffiatore-assiale-xr-flexvolt-54v-motore-brushless-modalita-turbio-portata-massima-215-m3min-velocita-280kmh-1-batteria-flex-volt-9ah-caricabatterie-2-tubi?tid=573036,N/A
"Elettrosega a catena con impugnatura superiore barra 35cm XR Flexvolt 54V, motore BRUSHLESS, Potenza pari a 2.4 HP, Velocità catena 23 m/s. Senza batteria e caricabatteria.",dcmcst635n-xj,"Elettrosega a catena con impugnatura superiore barra 35cm XR Flexvolt 54V, motore BRUSHLESS, Potenza pari a 2.4 HP, Velocità catena 23 m/s. Senza batteria e caricabatteria.

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMCST635N-XJ/DCMCST635N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmcst635n-xj/elettrosega-catena-con-impugnatura-superiore-barra-35cm-xr-flexvolt-54v-motore-brushless-potenza-pari-24-hp-velocita-catena-23-ms-senza-batteria-e-caricabatteria?tid=573036,N/A
"Tagliasiepi lama 65cm XR Flexvolt 54V, motore BRUSHLESS, lame a doppia azione da 65cm, passo lama 31mm. Senza batteria e caricabatteria.",dcmht573n-xj,"Tagliasiepi lama 65cm XR Flexvolt 54V, motore BRUSHLESS, lame a doppia azione da 65cm, passo lama 31mm. Senza batteria e caricabatteria.

Potente e professionale, il tagliasiepi a batteria DEWALT 54V è dotato di lame tagliate al laser con una distanza tra le lame di 31 mm che consente tagli più fluidi con una qualità di taglio professionale di volta in volta. Dotato di motore DC brushless di ultima generazione per un'eccellente autonomia, struttura estremamente resistente e 2 interruttori per un avviamento sicuro. Oscilla a 3.400 colpi al minuto. Compatibile con tutte le batterie XR FLEXVOLT da 54 V.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMHT573N-XJ/DCMHT573N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmht573n-xj/tagliasiepi-lama-65cm-xr-flexvolt-54v-motore-brushless-lame-doppia-azione-da-65cm-passo-lama-31mm-senza-batteria-e-caricabatteria?tid=573036,N/A
"Soffiatore assiale XR Flexvolt 54V, motore BRUSHLESS, Modalità TURBIO, Portata massima 21.5 m3/min, Velocità 280km/h,. Senza batteria e caricabatteria.",dcmbl777n-xj,"Soffiatore assiale XR Flexvolt 54V, motore BRUSHLESS, Modalità TURBIO, Portata massima 21.5 m3/min, Velocità 280km/h,. Senza batteria e caricabatteria.

Il soffiatore assiale DEWALT 54V XR FLEXVOLT esegue il tuo lavoro con un volume d'aria fino a 21,5 m³/min e 258 KPH. Ideale per paesaggisti, giardinieri e giardinieri professionisti, è stato progettato con caratteristiche per rendere il lavoro più semplice ed efficiente. Questo soffiatore assiale portatile senza fili è dotato di un motore brushless altamente efficiente che consente un funzionamento silenzioso e un eccellente rapporto peso/potenza con un grilletto a velocità variabile e un blocco della velocità per controllare l'uscita del soffiatore. Il suo design ben bilanciato e i controlli ottimizzati lo rendono facile da usare per utenti destrimani e mancini. Parte del sistema di batterie XR FLEXVOLT da 54 V, che può alimentare sia la tua gamma di strumenti e attrezzature XR da 54 V sia i tuoi strumenti da 18 V e può essere ricaricato con i caricabatterie da 18 V. Questo SKU è venduto come unità semplice, batterie e caricabatterie venduti separatamente.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMBL777N-XJ/DCMBL777N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmbl777n-xj/soffiatore-assiale-xr-flexvolt-54v-motore-brushless-modalita-turbio-portata-massima-215-m3min-velocita-280kmh-senza-batteria-e-caricabatteria?tid=573036,N/A
54V XR FLEXVOLT 50cm Chainsaw - 1X 9.0Ah Battery and Fast Charger,dcmcs575x1-qw,"54V XR FLEXVOLT 50cm Chainsaw - 1X 9.0Ah Battery and Fast Charger

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMCS575X1-QW/DCMCS575X1_K1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmcs575x1-qw/54v-xr-flexvolt-50cm-chainsaw-1x-90ah-battery-and-fast-charger?tid=573036,N/A
54V XR FLEXVOLT 50CM High Powered Chainsaw (Tool Only),dcmcs575n-xj,"54V XR FLEXVOLT 50CM High Powered Chainsaw (Tool Only)

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMCS575N-XJ/DCMCS575N_3.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmcs575n-xj/54v-xr-flexvolt-50cm-high-powered-chainsaw-tool-only?tid=573036,N/A
54V XR FLEXVOLT 45CM High Powered Chainsaw (Tool Only),dcmcs574n-xj,"54V XR FLEXVOLT 45CM High Powered Chainsaw (Tool Only)

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMCS574N-XJ/DCMCS574N_3.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmcs574n-xj/54v-xr-flexvolt-45cm-high-powered-chainsaw-tool-only?tid=573036,N/A
Tagliasiepi telescopico XR 18V (senza batterie e caricabatteria),dcmph566n-xj,"Tagliasiepi telescopico XR 18V (senza batterie e caricabatteria)

Questo tosasiepi ad asta ha un'ampia portata di 3,35 m e un'innovativa testa articolata a 7 posizioni, che combinata con una velocità operativa di 2800 m/s, consente ai professionisti di affrontare i lavori più impegnativi con il pieno controllo dell'utensile, indipendentemente dall'altezza, dalla forma o dalla densità del fogliame. Offre un'autonomia estrema, fino a 75 minuti. Con una lama lunga 55 cm e un'impressionante larghezza di taglio di 25 mm, questo robusto utensile offre prestazioni di taglio sempre affidabili e costanti.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMPH566N-XJ/DCMPH566N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmph566n-xj/tagliasiepi-telescopico-xr-18v-senza-batterie-e-caricabatteria?tid=573036,N/A
Elettrosega 54V XR FLEXVOLT,dcm575x1-qw,"Elettrosega 54V XR FLEXVOLT

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCM575X1-QW/DCM575X1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcm575x1-qw/elettrosega-54v-xr-flexvolt?tid=573036,N/A
Filo di ricambio per tagliabordi 2mm x 68.6m,dt20651-qz,"Filo di ricambio per tagliabordi 2mm x 68.6m

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20651-QZ/DT20651.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20651-qz/filo-di-ricambio-tagliabordi-2mm-x-686m?tid=573036,N/A
Filo di ricambio per tagliabordi 2mm x 15.2m,dt20650-qz,"Filo di ricambio per tagliabordi 2mm x 15.2m

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20650-QZ/DT20650_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20650-qz/filo-di-ricambio-tagliabordi-2mm-x-152m?tid=573036,N/A
Soffiatore Assiale 54V XR FLEXVOLT - Unità senza batteria,dcmba572n-xj,"Soffiatore Assiale 54V XR FLEXVOLT - Unità senza batteria

Progettato per pulire efficacemente e velocemente aree di lavoro, cantieri, strade, giardini, piazzali e viali. Questo potente e versatile soffiatore a batteria è l’alleato ideale per tutti gli utenti professionali tra cui imprese di costruzione, carpentieri, artigiani del legno e del metallo, paesaggisti, addetti alle aree verdi e specialisti nelle pulizie.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMBA572N-XJ/DCMBA572N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmba572n-xj/soffiatore-assiale-54v-xr-flexvolt-unita-senza-batteria?tid=573036,N/A
